351,4.78632
352,4.59943
353,5.4136
354,4.77401
355,5.08732
356,4.94663
357,4.71989
358,5.13966
359,5.48747
360,4.23056
361,5.23269
362,5.1326
363,4.92562
364,4.60714
365,5.11507
366,4.78689
367,5.41144
368,4.8125
369,4.9729
370,4.82703
371,5.18059
372,4.62634
373,5.46113
374,4.83422
375,4.82133
376,4.91223
377,5.15915
378,4.44974
379,5.46702
380,4.56053
381,5.14173
382,5.13089
383,5.51958
384,4.59115
385,4.78701
386,5.1658
387,4.99225
388,5.0335
389,5.47301
390,4.49231
391,5.22762
392,4.73214
393,5.18321
394,5.22335
395,5.2
396,4.46717
397,5.52393
398,5.20603
399,4.82707
400,4.6375
401,5.50374
402,4.8806
403,5.23573
404,5.10149
405,4.81235
406,4.8867
407,5.24816
408,4.55637
409,5.48411
410,4.92195
411,5.20195
412,5.08981
413,5.2954
414,4.7343
415,5.23374
416,4.80529
417,5.23981
418,4.90431
419,5.57518
420,4.25
421,5.54157
422,5.25118
423,5.05437
424,4.97877
425,5.10824
426,4.92488
427,5.28806
428,5.13318
429,4.92541
430,4.94884
431,5.61021
432,4.5625
433,5.56813
434,4.9447
435,4.90115
436,5.13073
437,5.29748
438,4.9863
439,5.61731
440,4.61591
441,4.90023
442,4.9457
443,5.58916
444,4.75
445,5.26517
446,5.29148
447,5.29754
448,4.8192
449,5.57461
450,4.59111
451,5.37029
452,5.17035
453,5.31347
454,5.33921
455,4.98901
456,4.67325
457,5.61707
458,5.36681
459,5.05011
460,4.80217
461,5.61605
462,4.58874
463,5.62851
464,4.97198
465,4.96129
466,5.36052
467,5.62741
468,4.63462
469,5.38806
470,5.00426
471,5.32484
472,5.0572
473,5.43129
474,5.03376
475,5.20421
476,4.85084
477,5.19287
478,5.37239
479,5.71607
480,4.51458
481,5.38254
482,5.38174
483,4.96066
484,5.05165
485,5.36701
486,4.90535
487,5.65503
488,5.16189
489,5.3681
490,4.85306
491,5.6945
492,4.88008
493,5.40974
494,5.08502
495,4.85657
496,5.02218
497,5.41851
498,5.06426
499,5.66733
500,4.906
501,5.38723
502,5.41833
503,5.73757
504,4.57738
505,5.4198
506,5.07905
507,5.22288
508,5.26181
509,5.72299
510,4.70588
511,5.44031
512,5.13086
513,5.14035
514,5.42023
515,5.43301
516,4.92442
517,5.4913
518,5.12741
519,5.44123
520,4.79038
521,5.74088
522,4.9387
523,5.75908
524,5.27672
525,4.84381
526,5.46008
527,5.52562
528,4.6875
529,5.57467
530,5.13585
531,5.27307
532,4.91917
533,5.45403
534,5.10861
535,5.44299
536,5.19963
537,5.43203
538,5.47584
539,5.35065
540,4.61667
541,5.74677
542,5.47601
543,5.4733
544,5.11581
545,5.49908
546,4.78022
547,5.78428
548,5.33029
549,5.30601
550,4.96
551,5.55354
552,4.80978
553,5.49186
554,5.50541
555,5.12432
556,5.31835
557,5.82585
558,4.98925
559,5.55277
560,4.72679
561,5.13904
562,5.46975
563,5.79751
564,5.00887
565,5.50619
566,5.5265
567,5.11111
568,5.29401
569,5.81898
570,4.81754
571,5.83538
572,5.00874
573,5.52007
574,5.21254
575,5.33217
576,4.79688
577,5.78683
578,5.38754
579,5.5095
580,5.02931
581,5.5611
582,5.20962
583,5.57118
584,5.29281
585,5
586,5.54607
587,5.81942
588,4.83844
589,5.60102
590,5.2339
591,5.52961
592,5.22128
593,5.84654
594,4.91919
595,5.21681
596,5.39094
597,5.53936
598,5.23077
599,5.87312
600,4.685
601,5.85524
602,5.2392
603,5.39967
604,5.37914
605,5.43636
606,5.24092
607,5.85502
608,5.15625
609,5.21346
610,5.2623
611,5.64648
612,4.88399
613,5.88744
614,5.58958
615,5.22602
616,4.93344
617,5.87844
618,5.2589
619,5.88691
620,5.08548
621,5.30596
622,5.58199
623,5.63724
624,4.87019
625,5.5312
626,5.6262
627,5.25678
628,5.46019
629,5.63911
630,4.67302
631,5.86688
632,5.34019
633,5.56872
634,5.58044
635,5.62205
636,5.1022
637,5.51491
638,5.34169
639,5.47418
640,5.07344
641,5.92044
642,5.29907
643,5.91602
644,5.1382
645,5.26047
646,5.37461
647,5.93818
648,4.96759
649,5.63482
650,5.08615
651,5.27189
652,5.44325
653,5.90659
654,5.29664
655,5.64885
656,5.30335
657,5.50228
658,5.36474
659,5.94234
660,4.71061
661,5.90772
662,5.6435
663,5.34238
664,5.39006
665,5.29774
666,5.13213
667,5.71214
668,5.48653
669,5.64873
670,5.34925
671,5.7228
672,4.82589
673,5.95394
674,5.64095
675,5.13778
676,5.34467
677,5.95126
678,5.34513
679,5.68483
680,5.05735
681,5.62261
682,5.3871
683,5.95608
684,5.02485
685,5.69197
686,5.38775
687,5.64192
688,5.34738
689,5.77794
690,4.98841
691,5.97395
692,5.53324
693,5.15873
694,5.69452
695,5.7036
696,5.04454
697,5.72884
698,5.7106
699,5.69671
700,4.96714
701,6.00428
702,5.03704
703,5.75818
704,5.22017
705,5.32057
706,5.67989
707,5.71146
708,5.1935
709,5.97038
710,5.39718
711,5.54993
712,5.44242
713,5.78541
714,5.04482
715,5.41538
716,5.56006
717,5.70014
718,5.70474
719,6.05007
720,4.77083
721,5.73232
722,5.58726
723,5.70124
724,5.56492
725,5.57931
726,5.23416
727,6.02751
728,5.125
729,5.55418
730,5.41644
731,5.78112
732,5.23087
733,6.04229
734,5.74387
735,5.17007
736,5.34103
737,5.75441
738,5.24932
739,6.01894
740,5.22838
741,5.41565
742,5.44474
743,6.03768
744,5.12769
745,5.74094
746,5.75067
747,5.60643
748,5.27941
749,5.76636
750,5.09867
751,6.05859
752,5.41888
753,5.73307
754,5.47745
755,5.76159
756,4.8955
757,6.04624
758,5.73087
759,5.44137
760,5.14605
761,6.05913
762,5.43045
763,5.79554
764,5.62435
765,5.25882
766,5.73368
767,5.8618
768,5.18099
769,6.04811
770,5.12468
771,5.74578
772,5.62824
773,6.07115
774,5.30233
775,5.65935
776,5.55026
777,5.46589
778,5.81234
779,5.87677
780,4.87821
781,5.83739
782,5.50384
783,5.48659
784,5.23342
785,5.76943
786,5.43766
787,6.06861
788,5.65102
789,5.76806
790,5.48861
791,5.84576
792,4.96843
793,5.8575
794,5.78589
795,5.44403
796,5.65955
797,6.11418
798,5.16291
799,5.85732
800,5.20875
801,5.66667
802,5.81796
803,5.86052
804,5.31965
805,5.47702
806,5.52854
807,5.76952
808,5.58292
809,6.12485
810,5.08889
811,6.12577
812,5.30172
813,5.80935
814,5.53317
815,5.83067
816,5.11152
817,5.88617
818,5.82152
819,5.30159
820,5.30854
821,6.11571
822,5.48905
823,6.11179
824,5.56189
825,5.30545
826,5.54237
827,6.14268
828,5.17995
829,6.1532
830,5.54217
831,5.82912
832,5.3738
833,5.73229
834,5.52758
835,5.83713
836,5.37919
837,5.56631
838,5.83294
839,6.15733
840,4.80833
841,5.98454
842,5.84561
843,5.83393
844,5.73104
845,5.70059
846,5.39007
847,5.73081
848,5.55071
849,5.81508
850,5.35765
851,5.9436
852,5.36268
853,6.15358
854,5.59251
855,5.34737
856,5.62033
857,6.15053
858,5.1958
859,6.18393
860,5.36395
861,5.53426
862,5.85615
863,6.19467
864,5.13773
865,5.87399
866,5.88684
867,5.71165
868,5.37903
869,5.94131
870,5.18621
871,5.94259
872,5.63188
873,5.72623
874,5.60412
875,5.59314
876,5.371
877,6.16762
878,5.89522
879,5.87486
880,5.18977
881,6.18729
882,5.19955
883,6.17441
884,5.40837
885,5.55593
886,5.8781
887,6.22097
888,5.28716
889,5.93588
890,5.59326
891,5.55331
892,5.74103
893,6.0056
894,5.59284
895,5.92179
896,5.37388
897,5.59532
898,5.93541
899,5.94216
900,5.01889
901,5.96115
902,5.60532
903,5.56589
904,5.64934
905,5.88398
906,5.57395
907,6.19184
908,5.77643
909,5.77008
910,5.26593
911,6.20637
912,5.21382
913,5.96824
914,5.91904
915,5.59126
916,5.78712
917,5.95311
918,5.33333
919,6.23504
920,5.32935
921,5.90337
922,5.93709
923,6
924,5.0487
925,5.8173
926,5.92657
927,5.7972
928,5.52047
929,6.22497
930,5.24946
931,5.82599
932,5.79506
933,5.91104
934,5.95289
935,5.6492
936,5.13568
937,6.2444
938,5.63113
939,5.90202
940,5.43936
941,6.23273
942,5.62208
943,6.03181
944,5.66843
945,5.28571
946,5.68499
947,6.24287
948,5.46097
949,6.02213
950,5.49053
951,5.9306
952,5.35189
953,6.25708
954,5.46122
955,5.94555
956,5.80021
957,5.64786
958,5.92902
959,6.02294
960,5.09896
961,6.09886
962,5.70686
963,5.81516
964,5.81846
965,5.97617
966,5.31677
967,6.25646
968,5.56095
969,5.67492
970,5.66804
971,6.26982
972,5.35494
973,5.98869
974,5.97125
975,5.45641
976,5.66701
977,6.26305
978,5.67076
979,6.06537
980,5.28265
981,5.8318
982,5.99593
983,6.29298
984,5.40142
985,5.99086
986,5.74645
987,5.66565
988,5.55567
989,6.07786
990,5.09091
991,6.29062
992,5.56754
993,5.95468
994,5.6841
995,5.99196
996,5.4749
997,6.27583
998,5.99599
999,5.75776
1000,5.423
1001,5.72927
1002,5.67066
1003,6.0997
1004,5.82968
1005,5.6806
1006,5.98807
1007,6.07746
1008,5.11409
1009,6.28246
1010,5.69703
1011,5.97626
1012,5.58202
1013,6.29911
1014,5.53057
1015,5.68473
1016,5.75492
1017,5.86726
1018,6.02161
1019,6.3317
1020,5.14608
1021,6.32027
1022,5.72994
1023,5.69501
1024,5.7373
1025,5.89171
1026,5.42885
1027,6.05842
1028,5.85311
1029,5.72886
1030,5.72427
1031,6.31038
1032,5.40601
1033,6.30687
1034,5.75822
1035,5.52077
1036,5.55309
1037,6.11668
1038,5.70328
1039,6.31184
1040,5.35673
1041,6.01057
1042,6.02879
1043,6.07287
1044,5.37644
1045,5.72727
1046,6.04207
1047,6.00573
1048,5.82729
1049,6.34032
1050,5.16762
1051,6.32921
1052,5.87928
1053,5.69896
1054,5.76091
1055,6.06635
1056,5.24905
1057,6.06717
1058,5.93762
1059,6.01511
1060,5.56698
1061,6.34213
1062,5.56685
1063,6.34619
1064,5.45771
1065,5.71174
1066,5.78799
1067,6.1462
1068,5.55899
1069,6.3246
1070,5.74953
1071,5.56489
1072,5.7528
1073,6.16309
1074,5.74488
1075,5.95349
1076,5.91543
1077,6.05664
1078,5.61039
1079,6.14272
1080,5.10278
1081,6.13599
1082,6.06469
1083,5.9132
1084,5.89022
1085,5.73364
1086,5.73849
1087,6.35327
1088,5.62776
1089,5.75298
1090,5.77064
1091,6.35014
1092,5.20971
1093,6.34309
1094,6.06947
1095,5.73333
1096,5.83485
1097,6.36919
1098,5.62659
1099,6.12375
1100,5.42273
1101,6.05177
1102,5.80762
1103,6.36627
1104,5.41938
1105,5.81267
1106,5.81013
1107,5.84462
1108,5.92509
1109,6.35618
1110,5.41261
1111,6.16742
1112,5.85162
1113,5.7673
1114,6.09156
1115,6.10404
1116,5.42742
1117,6.40734
1118,5.84615
1119,6.0983
1120,5.29196
1121,6.15968
1122,5.43494
1123,6.37578
1124,5.93683
1125,5.64356
1126,6.08171
1127,5.9929
1128,5.48848
1129,6.36227
1130,5.8
1131,5.81079
1132,5.94788
1133,6.17387
1134,5.41799
1135,6.11806
1136,5.77729
1137,6.06596
1138,6.10369
1139,6.24934
1140,5.24649
1141,6.16214
1142,6.10158
1143,5.972
1144,5.53059
1145,6.12489
1146,5.78185
1147,6.19878
1148,5.66289
1149,6.10183
1150,5.68348
1151,6.44483
1152,5.41233
1153,6.41717
1154,6.12998
1155,5.36623
1156,5.82439
1157,6.18755
1158,5.7962
1159,6.19154
1160,5.53017
1161,5.86822
1162,5.82616
1163,6.39725
1164,5.64347
1165,6.1279
1166,5.89365
1167,6.10111
1168,5.84161
1169,6.16681
1170,5.2735
1171,6.39795
1172,5.97014
1173,5.87298
1174,6.13969
1175,6.03064
1176,5.32908
1177,6.20986
1178,5.89643
1179,5.97795
1180,5.65169
1181,6.43268
1182,5.80711
1183,6.04058
1184,5.76605
1185,5.80506
1186,6.13997
1187,6.41618
1188,5.36111
1189,6.24643
1190,5.47899
1191,6.11587
1192,5.88507
1193,6.44007
1194,5.83082
1195,6.16736
1196,5.70318
1197,5.68003
1198,6.14357
1199,6.23186
1200,5.25583
1201,6.42048
1202,6.12479
1203,6.1197
1204,5.71512
1205,6.15353
1206,5.68491
1207,6.26678
1208,5.91308
1209,5.88172
1210,5.70083
1211,6.218
1212,5.68729
1213,6.46744
1214,6.17463
1215,5.73498
1216,5.75247
1217,6.47083
1218,5.52545
1219,6.24938
1220,5.68934
1221,5.84848
1222,5.91162
1223,6.45789
1224,5.38807
1225,5.82286
1226,6.14845
1227,6.14996
1228,5.99756
1229,6.46135
1230,5.51545
1231,6.46466
1232,5.50568
1233,6.02676
1234,6.16694
1235,5.90121
1236,5.69013
1237,6.43897
1238,6.17124
1239,5.86764
1240,5.59274
1241,6.27961
1242,5.61836
1243,6.25422
1244,6.02653
1245,5.85141
1246,5.9069
1247,6.2903
1248,5.43189
1249,6.44916
1250,5.864
1251,6.02398
1252,6.03275
1253,6.23065
1254,5.55662
1255,6.1992
1256,5.97373
1257,6.18377
1258,5.94754
1259,6.48769
1260,5.09921
1261,6.27042
1262,6.19334
1263,6.16944
1264,5.87579
1265,5.9249
1266,5.8594
1267,6.24625
1268,6.0418
1269,5.95981
1270,5.90236
1271,6.33517
1272,5.61557
1273,6.30401
1274,5.75353
1275,5.72392
1276,5.75313
1277,6.50039
1278,5.75274
1279,6.49101
1280,5.62422
1281,5.87588
1282,6.19189
1283,6.50663
1284,5.72975
1285,6.22802
1286,6.21462
1287,5.73737
1288,5.66071
1289,6.48798
1290,5.55194
1291,6.49729
1292,5.78715
1293,6.20186
1294,6.21947
1295,5.90116
1296,5.49923
1297,6.4973
1298,5.97381
1299,6.19092
1300,5.58231
1301,6.50038
1302,5.56682
1303,6.49731
1304,5.97776
1305,5.7387
1306,6.21899
1307,6.50038
1308,5.74694
1309,5.9809
1310,5.92366
1311,5.96339
1312,5.8529
1313,6.31302
1314,5.78539
1315,6.24639
1316,5.78495
1317,6.21336
1318,6.23976
1319,6.5307
1320,5.23864
1321,6.51249
1322,6.25265
1323,5.81104
1324,6.10045
1325,6.12604
1326,5.59879
1327,6.52148
1328,5.94503
1329,6.22498
1330,5.58947
1331,6.32607
1332,5.55931
1333,6.34284
1334,5.997
1335,5.90712
1336,5.99925
1337,6.28646
1338,5.9148
1339,6.3525
1340,5.7709
1341,6.10962
1342,5.99106
1343,6.34103
1344,5.39807
1345,6.24907
1346,6.22437
1347,6.21381
1348,6.0957
1349,6.37435
1350,5.48148
1351,6.2946
1352,5.85725
1353,5.96822
1354,6.25258
1355,6.27159
1356,5.77655
1357,6.35741
1358,5.99705
1359,6.12951
1360,5.59338
1361,6.55915
1362,5.93979
1363,6.38151
1364,5.82478
1365,5.54359
1366,6.26647
1367,6.54133
1368,5.48173
1369,6.42294
1370,5.9635
1371,6.24799
1372,5.83163
1373,6.5528
1374,5.94469
1375,6.02182
1376,5.92951
1377,5.93682
1378,6.01596
1379,6.31327
1380,5.43841
1381,6.52643
1382,6.27496
1383,6.2444
1384,6.03396
1385,6.27365
1386,5.43867
1387,6.39221
1388,6.12464
1389,6.25126
1390,5.9741
1391,6.39827
1392,5.61135
1393,6.32089
1394,6.05595
1395,5.79355
1396,6.11246
1397,6.35863
1398,5.96853
1399,6.58899
1400,5.49643
1401,6.26481
1402,6.27247
1403,6.38489
1404,5.53348
1405,6.30819
1406,6.03129
1407,5.9801
1408,5.80895
1409,6.56281
1410,5.62979
1411,6.3742
1412,6.11969
1413,6.138
1414,6.0198
1415,6.29823
1416,5.70268
1417,6.37756
1418,6.30324
1419,6.0155
1420,5.84296
1421,6.21604
1422,5.85091
1423,6.57906
1424,5.9993
1425,5.83649
1426,6.08275
1427,6.59566
1428,5.45168
1429,6.58153
1430,5.65594
1431,6.06848
1432,6.04679
1433,6.57851
1434,5.95955
1435,5.99024
1436,6.12326
1437,6.29854
1438,6.29764
1439,6.61432
1440,5.34097
1441,6.38237
1442,6.0319
1443,6.00139
1444,6.02562
1445,6.19308
1446,5.9917
1447,6.60815
1448,6.07666
1449,5.8392
1450,5.89379
1451,6.59132
1452,5.65083
1453,6.58844
1454,6.31087
1455,5.99175
1456,5.6614
1457,6.41661
1458,5.86145
1459,6.58259
1460,5.85822
1461,6.28542
1462,6.08482
1463,6.09843
1464,5.74795
1465,6.32696
1466,6.3206
1467,6.18405
1468,6.18052
1469,6.43907
1470,5.46939
1471,6.61727
1472,5.9178
1473,6.31161
1474,6.09634
1475,6.22915
1476,5.67547
1477,6.38253
1478,6.33829
1479,6.0622
1480,5.72905
1481,6.62728
1482,5.69636
1483,6.61362
1484,5.87129
1485,5.70572
1486,6.30956
1487,6.62408
1488,5.66868
1489,6.60779
1490,6.03624
1491,6.0228
1492,6.17493
1493,6.63161
1494,5.86881
1495,6.08027
1496,5.78275
1497,6.31997
1498,6.07343
1499,6.62041
1500,5.54733
1501,6.46436
1502,6.32756
1503,6.19162
1504,5.99136
1505,6.05116
1506,6.02523
1507,6.42203
1508,5.95027
1509,6.33996
1510,6.06093
1511,6.65917
1512,5.44643
1513,6.45406
1514,6.35271
1515,6.02772
1516,6.20383
1517,6.441
1518,5.73386
1519,6.2765
1520,5.68355
1521,6.04142
1522,6.33509
1523,6.63165
1524,5.87992
1525,6.23541
1526,6.09174
1527,6.32351
1528,6.13547
1529,6.43362
1530,5.53333
1531,6.65186
1532,6.19386
1533,6.05675
1534,6.11213
1535,6.38176
1536,5.75716
1537,6.46519
1538,6.36281
1539,6.08707
1540,5.51234
1541,6.44711
1542,6.04929
1543,6.65327
1544,6.1522
1545,6.03689
1546,6.38163
1547,6.11506
1548,5.72933
1549,6.64751
1550,5.93032
1551,6.08511
1552,6.06121
1553,6.65229
1554,5.74131
1555,6.37814
1556,6.22429
1557,6.23828
1558,6.14634
1559,6.68249
1560,5.38654
1561,6.39398
1562,6.12164
1563,6.35317
1564,5.93926
1565,6.37891
1566,5.82886
1567,6.66624
1568,5.831
1569,6.35628
1570,6.07516
1571,6.66582
1572,5.89631
1573,6.32994
1574,6.36341
1575,5.70032
1576,6.13642
1577,6.49905
1578,6.06464
1579,6.68524
1580,5.94494
1581,6.13346
1582,6.12389
1583,6.69741
1584,5.52715
1585,6.39054
1586,6.1652
1587,6.25583
1588,6.22985
1589,6.42605
1590,5.74591
1591,6.50157
1592,6.1652
1593,6.18016
1594,6.39021
1595,6.13417
1596,5.54699
1597,6.68566
1598,6.19274
1599,6.10256
1600,5.77187
1601,6.6827
1602,5.92884
1603,6.4292
1604,6.23504
1605,6.0567
1606,6.15691
1607,6.69695
1608,5.81779
1609,6.68428
1610,5.78012
1611,6.24705
1612,5.98573
1613,6.70366
1614,6.08178
1615,6.15604
1616,6.09592
1617,5.93012
1618,6.39926
1619,6.69302
1620,5.52407
1621,6.68785
1622,6.40197
1623,6.38817
1624,5.86638
1625,6.20862
1626,6.09225
1627,6.70191
1628,5.99324
1629,6.29159
1630,6.12025
1631,6.45739
1632,5.68321
1633,6.50643
1634,6.18972
1635,6.09419
1636,6.26956
1637,6.708
1638,5.59707
1639,6.482
1640,5.81159
1641,6.38452
1642,6.40317
1643,6.53804
1644,5.95195
1645,6.13799
1646,6.43013
1647,6.20036
1648,6.13289
1649,6.52577
1650,5.59152
1651,6.53059
1652,5.95702
1653,6.16394
1654,6.40387
1655,6.43142
1656,5.6564
1657,6.70791
1658,6.39445
1659,6.13382
1660,5.9741
1661,6.4991
1662,6.10349
1663,6.72159
1664,5.97055
1665,5.94174
1666,6.01321
1667,6.72346
1668,5.95504
1669,6.73517
1670,6.14611
1671,6.42729
1672,5.91089
1673,6.47041
1674,5.89367
1675,6.35463
1676,6.27506
1677,6.15444
1678,6.43623
1679,6.56343
1680,5.35655
1681,6.60619
1682,6.33175
1683,5.97623
1684,6.2785
1685,6.43976
1686,6.11625
1687,6.4588
1688,6.20557
1689,6.40201
1690,5.99408
1691,6.55825
1692,5.82092
1693,6.73892
1694,6.01653
1695,6.11563
1696,6.10083
1697,6.72893
1698,6.13545
1699,6.73573
1700,5.83353
1701,6.04527
1702,6.22797
1703,6.55079
1704,5.87735
1705,6.18827
1706,6.45838
1707,6.42648
1708,6.00059
1709,6.73903
1710,5.62807
1711,6.56224
1712,6.15362
1713,6.43374
1714,6.45624
1715,6.19592
1716,5.64161
1717,6.55038
1718,6.44005
1719,6.31646
1720,5.87151
1721,6.75828
1722,5.81765
1723,6.76262
1724,6.3022
1725,6.00522
1726,6.44728
1727,6.56167
1728,5.72396
1729,6.21573
1730,6.16532
1731,6.42057
1732,6.28695
1733,6.75649
1734,6.00692
1735,6.46225
1736,5.92569
1737,6.31376
1738,6.229
1739,6.60265
1740,5.65345
1741,6.74383
1742,6.2411
1743,6.18818
1744,6.18521
1745,6.48768
1746,6.02176
1747,6.77275
1748,6.08066
1749,6.1984
1750,5.888
1751,6.59966
1752,5.87386
1753,6.76041
1754,6.4732
1755,5.87122
1756,6.31036
1757,6.50825
1758,6.157
1759,6.78908
1760,5.73352
1761,6.45826
1762,6.4756
1763,6.56948
1764,5.65136
1765,6.49235
1766,6.46886
1767,6.22411
1768,5.97229
1769,6.59864
1770,5.83616
1771,6.22699
1772,6.31885
1773,6.34236
1774,6.46223
1775,6.36282
1776,5.82601
1777,6.7704
1778,6.22385
1779,6.45194
1780,6.04101
1781,6.57327
1782,5.84063
1783,6.76052
1784,6.25953
1785,5.83361
1786,6.25868
1787,6.76889
1788,6.01622
1789,6.79765
1790,6.20335
1791,6.36404
1792,5.97712
1793,6.56386
1794,5.89186
1795,6.49248
1796,6.35245
1797,6.47691
1798,6.31368
1799,6.54141
1800,5.53722
1801,6.79345
1802,6.27414
1803,6.47255
1804,6.0582
1805,6.38283
1806,5.86047
1807,6.58993
1808,6.20299
1809,6.27584
1810,6.20221
1811,6.78299
1812,6.0138
1813,6.44071
1814,6.50055
1815,6.02314
1816,6.27478
1817,6.64227
1818,6.06491
1819,6.61132
1820,5.66209
1821,6.48819
1822,6.49396
1823,6.79868
1824,5.7648
1825,6.40603
1826,6.2793
1827,6.05036
1828,6.35941
1829,6.6304
1830,5.86667
1831,6.80393
1832,6.2702
1833,6.23841
1834,6.26063
1835,6.52752
1836,5.75218
1837,6.59064
1838,6.51143
1839,6.49266
1840,5.85815
1841,6.55785
1842,6.1987
1843,6.63592
1844,6.37581
1845,6.03523
1846,6.29686
1847,6.82729
1848,5.55141
1849,6.68091
1850,6.08108
1851,6.48622
1852,6.35907
1853,6.62008
1854,6.05394
1855,6.24151
1856,6.1417
1857,6.48627
1858,6.507
1859,6.45939
1860,5.70591
1861,6.79688
1862,6.11386
1863,6.23618
1864,6.272
1865,6.52922
1866,6.209
1867,6.81521
1868,6.37527
1869,6.23917
1870,5.9508
1871,6.8295
1872,5.6875
1873,6.81847
1874,6.51121
1875,6.17173
1876,6.09009
1877,6.83271
1878,6.21938
1879,6.83449
1880,5.97819
1881,6.10154
1882,6.54304
1883,6.57355
1884,6.06635
